Link,País,Preço_Sócio,Preço_Normal,Pontuação,Avaliações,Somelier,Decantação,Olfativo,Amadurecimento,Uvas,Gustativo,Visual,Harmonização,Temperatura,Safra,Seco,Teor_Alcoólico,Vinícola,Tipo,Potencial_Guarda,Região,Preços_Cat,Pontuação_Cat,Estoque_Cat,Pontos_Total
https://wine.com.br/vinhos/manos-negras-red-soil-pinot-noir-2016/prod20875.html,Argentina,,,4.0,2.0,"Pontuado com 92 por Tim Atkin, este tinto traz no nome uma referência ao solo da sua região de origem, rico em ferro e minerais, e que possui uma típica tonalidade vermelha. A pequena área de Rio Negro, localizada na Patagônia, no sul da Argentina, possui um terroir que desenvolve a uva Pinot Noir de forma excepcional.",40.0,"Framboesa, cereja, amora, ameixa, mineral, especiarias",12 meses em barricas de carvalho francês. ,Pinot Noir (100%),"Frutado, boa acidez, médio corpo",Rubi,"Cogumelos recheados, talharim ao sugo, risoto de carne seca com requeijão, escondidinho, rosbife de filé-mignon ao forno, berinjela à milanesa.",15.0,2016.0,1,14.2,Manos Negras,Tinto,7.0,Patagonia,,1,2,8.0
https://wine.com.br/vinhos/reclos-de-la-couronne-2014/prod20893.html,França,172.9,203.41,0.0,0.0,"Elaborado na específica Denominação de Origem Montagne Saint-Émilion, este tinto intenso e complexo mostra todo seu potencial após uma aeração de pelo menos 30 minutos. Esse vinho traz a uva Merlot proveniente de uma pequena e especial parcela de um vinhedo chamado Reclos.",30.0,"Frutas maduras, especiarias, leve amadeirado",17 meses em barricas de carvalho francês.,Merlot (100%),"Complexo, estruturado, taninos macios, boa acidez, frutado, amadeirado",Rubi,"Costeletas de cordeiro, pappardelle ao ragu de costela, risoto de parmesão, picanha na brasa, cogumelos recheados, queijos semiduros.",16.0,2014.0,1,14.0,Château La Couronne,Tinto,10.0,Montagne Saint,4,0,2,0.0
https://wine.com.br/vinhos/cava-orlenne-brut/prod23524.html,Espanha,,,3.5,18.0,"Um cava que já carrega em seu nome o significado de um estilo único de frescor. A palavra Orlenne de origem francesa alude à autoconfiança, franqueza e simplicidade, que é a essência do vinho base para elaborar este espumante, um blend de uvas colhidas logo pela manhã para preservar o frescor da fruta.",,"Frutas cítricas, pêra, maçã e um toque de frutos secos",mínimo de 9 meses em garrafa.,"Macabeo, Parellada, Xarel-lo","Equilibrado, fresco e boa acidez",Amarelo-claro com reflexos esverdeados,"Pavlova de frutas, steak tartare, frutos do mar, atum, frango com molho barbecue, costela de porco defumada, torta de limão.",8.0,,0,11.5,Bodegas San Valero,Outros,3.0,Cariñena,,2,1,63.0
https://wine.com.br/vinhos/las-mercedes-singular-carmenere-2016/prod20763.html,,,,3.5,3.0,"Este rótulo é elaborado com uvas de um vinhedo específico da Bouchon Family Wines. Esse produtor conquistou lugar especial na seleta lista da revista Wine & Spirits, que elegeu 10 vinícolas do mundo para serem observadas. Única vinícola chilena presente na lista, a Bouchon ganha a cada ano mais visibilidade mundial com a qualidade de seus vinhos.
93 pontos Tim Atikin",30.0,"Frutas vermelhas maduras, herbáceo, pimenta, chocolate",12 meses em barricas de carvalho francês.,Carménère (100%),"Frutado, leve amadeirado, notas de café",Rubi intenso com reflexos violáceos,"Paleta de cordeiro, churrasco, risoto de mignon, batatas recheadas com queijo e bacon, ravióli com ragu de carne, queijos maduros. ",15.0,2016.0,1,13.5,Bouchon Family Wines,Tinto,6.0,,,1,2,10.5
https://wine.com.br/vinhos/champagne-montaudon-brut-magnum/prod9057.html,França,422.9,497.53,4.0,7.0,"Montaudon é uma tradicional casa de Champagne fundada em 1891, tem fama e prestígio internacional. Os vinhos dessa maison têm aroma marcado por fruta fresca, com notas de mel e torradas. É possível sentir as borbulhas delicadas encherem a boca com muito sabor e elegância. É seco, cremoso e refrescante com ótima persistência.",,"Frutas frescas, mel e torradas",Mínimo de 2 anos nas caves.,"Pinot Noir (40.00%), Pinot Meunier (35.00%), Chardonnay (25.00%)","Cremoso, volumoso, refrescante, seco e elegante","Amarelo palha, com borbulhas finas e delicadas e perlage persistente","O Champagne vai bem com quase tudo, mas as melhores harmonizações são as ostras, o caviar, o salmão defumado e até mesmo frutas assadas com sorvete de creme formam o par perfeito.",9.0,,0,12.0,Maison Montaudon,Outros,3.0,Champagne,4,1,1,28.0
https://wine.com.br/vinhos/lafken-artisan-wine-cabernet-sauvignon-2017/prod23497.html,,,,4.0,4.0,"Lafken é uma palavra da língua Mapouche que significa lago, mar. O enólogo escolheu esta palavra não só pela sua apreciação pela pesca, mas também pela sua busca, “pescando” o melhor terroir para plantar vinhas e obter exemplares de qualidade. Este Cabernet Sauvignon é um artisan wine, feito em pequena produção e com muita qualidade.",40.0,"Frutas negras, mirtilo e um toque herbáceo",14 meses em barricas de carvalho francês e no mínimo 6 meses em garrafa.,Cabernet Sauvignon,"Equilibrado, taninos estruturados, boa acidez",Rubi profundo,"Ossobuco com redução de vinho, risoto de lentilha com cebola caramelizada e filé mignon na manteiga de gengibre, paleta de cordeiro assada.",17.0,2017.0,1,14.0,Vitivinícola Lafken Ltda,Tinto,8.0,,,1,2,16.0
https://wine.com.br/vinhos/ropiteau-freres-a-o-c-puligny-montrachet-blanc-2016/prod20759.html,França,489.9,576.35,0.0,0.0,"Um Chardonnay borgonhês, do especial terroir de Puligny-Montrachet, mostra nos aromas e sabores a tipicidade de sua famosa região de origem. Os vinhos da Denominação de Origem Puligny-Montrachet são nobres, elegantes e intensos, e compõem o quadro dos grandes brancos da Borgonha.",,"Frutas amarelas maduras, baunilha, floral","Fermentado em barricas de carvalho, sendo 20% novos, onde amadurece sobre as borras (sur lie) por 10 meses.",Chardonnay (100.00%),"Médio corpo, fresco, notas da madeira, final longo",Amarelo,"Lagosta ao molho de iogurte, vieiras grelhadas com aspargos, risoto de bacalhau, robalo assado com batatas, salada niçoise, e queijos como Brie e Camembert, o Clochette ou o Valençay.",10.0,2016.0,1,13.0,Ropiteau Frères,Branco,9.0,Puligny,4,0,2,0.0
https://wine.com.br/vinhos/sagrado-d-o-c-douro-tinto-2016/prod20786.html,Portugal,,,0.0,0.0,"Pontuado com 91 Wine Enthusiast, este tinto elaborado na aclamada região do Douro é produzido com castas tradicionais portuguesas. Cerca de 30% dessas uvas utilizadas, são provenientes de vinhas velhas, vinificadas separadamente em pequenos lagares com pisa a pé. O resultado é um tinto gastronômico, saboroso e com intensidade aromática.",,"Ameixa negra, cereja negra, violetas",9 meses em barricas de carvalho francês . ,"Touriga Nacional, Touriga Franca , Tinta Amarela , Tinta Roriz, Tinto Cão","Frutado, médio corpo, boa acidez, taninos macios",Rubi com reflexos violáceos,"Batata recheada, maminha assada, nhoque com ragu de costela, risoto de linguiça toscana, filé com fritas, queijos semi-duros. ",15.0,2016.0,1,13.5,Quinta do Sagrado,Tinto,6.0,Douro,,0,2,0.0
https://wine.com.br/vinhos/dark-horse-rose-lata-375ml/prod23485.html,Estados Unidos,24.9,29.29,4.5,6.0,"Não deixe que o rosa pálido o engane, este vinho está apenas corando de toda a atenção. A enóloga da Dark Horse, Beth Liston, decidiu aproveitar o verão com as uvas e criar um vinho seco ao estilo de Provence, com sabor a frutas que todos possam apreciar. As latas Rosé combinam perfeitamente com o sol e um espírito aventureiro.",,"Frutas vermelhas, morango, framboesa, pêssego",,"Grenache , Zinfandel, Tempranillo, Pinot Grigio , Barbera","Frutado, bela acidez e final agradável",Rosa pálido,"Bolinho de bacalhau, salmão grelhado, quiche de palmito, salada de folhas verdes com morangos, wrap vegetariano.",9.0,,1,12.5,Dark Horse,Outros,,Califórnia,1,1,3,27.0
https://wine.com.br/vinhos/baron-philippe-de-rothschild-reserva-valle-central-merlot-2017/prod20808.html,,,,0.0,0.0,"Notas herbáceas, e de frutas como cereja, groselha, framboesa, com toque de especiarias e tosta, são os aromas desse exemplar de paladar fresco, com taninos macios e notas frutadas. Elaborado no chileno Valle Central, o Baron Philippe de Rothschild Reserva Merlot 2017 expressa a alma francesa de uma das famílias mais tradicionais do mundo do vinho. O motivo está nas características da safra que, com baixas ocorrências de chuva e temperaturas ideais durante o verão e o inverno, proporcionaram um estilo europeu, muitas vezes difícil de alcançar no Novo Mundo.",,"Notas herbáceas, e de frutas como cereja, groselha, framboesa, com toque de especiarias e tosta.",Parte do vinho estagiou cerca de 6 a 8 meses em barricas de carvalho.,Merlot (100.00%),"Fresco, com taninos macios e notas frutadas.",Rubi intenso. ,"Lasanha de legumes, escondidinho de carne seca, iscas de filé ao molho de tomate, snack de calabresa, macarronada, frango empanado. ",18.0,2017.0,1,13.0,Baron Philippe de Rothschild,Tinto,4.0,,,0,1,0.0
https://wine.com.br/vinhos/redwood-creek-chardonnay/prod9108.html,Estados Unidos,,,3.5,57.0,"Chardonnay com intenso aroma de frutas cítricas e tropicais balanceadas com notas de baunilha, maciez, doçura discreta e frescor que convidam a um novo gole. Esse exemplar representa muito bem o espírito californiano, de vinhos descomplicados e versáteis.",,"Frutas tropicais e cítricas como abacaxi e maçã, com notas de baunilha e caramelo.",Curto estágio em barricas de carvalho.,Chardonnay (100%),"Frutado, fresco, doçura discreta, com notas de baunilha.",Amarelo-palha.,"Salada de bacalhau, salmão assado, galeto recheado, tiras de peixe empanadas, quiche de queijo, torta de palmito.",8.0,,0,11.5,Redwood Creek,Branco,3.0,Califórnia,,2,1,199.5
https://wine.com.br/vinhos/champagne-veuve-clicquot-brut/prod4197.html,França,438.9,516.35,5.0,2.0,"Um dos champagnes mais conhecidos do mundo, o Veuve Clicquot encanta com sua elegância e cremosidade. Essa marca começou a ganhar visibilidade em 1805, quando a viúva Clicquot, Nicole Ponsardin assumiu a propriedade com toda sua criatividade e atitudes inovadoras. Com um estilo muito versátil, esse exemplar pode ser degustado sozinho ou acompanhar uma refeição completa, da entrada ao prato principal.",,"Maçã, pera madura, flores brancas, brioche, tostado",O vinho de base amadurece por no mínimo 30 meses em barricas de carvalho francês.,"Pinot Noir, Chardonnay, Pinot Meunier","Elegante, cremoso, boa acidez, final agradável",Amarelo-claro,"Talharim com frutos do mar, camarão empanado, sashimi de salmão, ostras grelhadas, risoto de pera com nozes, queijos e embutidos.",9.0,,0,12.0,Veuve Clicquot,Outros,6.0,Champagne,4,1,2,10.0
https://wine.com.br/vinhos/espumante-fantinel-d-o-c-prosecco-extra-dry/prod8323.html,Itália,54.9,64.59,4.5,187.0,"Elaborado pelo método Charmat, com ótimo frescor e delicioso sabor frutado, esse Prosecco apresenta notas de frutas cítricas com toques florais. Produzido em Friuli, região que elabora alguns dos melhores brancos e espumantes do mundo, é um exemplar ideal para o clima e a gastronomia brasileira. Em 2016 foi identificado como o Prosecco preferido pelos consumidores ingleses, segundo a empresa de pesquisa Strategy CGA, em associação com o The Morning Advertiser. Recebeu uma medalha de prata no concurso The Prosecco Masters 2017 no Reino Unido e foi pontuado por James Suckling.",,"Frutas cítricas, maçã verde, pêssego, floral",Em tanques de aço inox,Glera (100.00%),"Leve, refrescante, frutado",Amarelo claro com reflexos esverdeados,"Frutos do mar, tartar de peixe, culinária oriental, mix de embutidos, espaguete ao pesto, pizza marguerita, ",7.0,,0,11.5,Fantinel,Outros,3.0,Friuli,2,2,1,841.5
https://wine.com.br/vinhos/espumante-louis-bouillot-blanc-de-noirs-brut/prod12733.html,França,64.9,76.35,4.5,88.0,"Elegante, leve, fresco, e com toque cítrico, este exemplar possui típicas e delicadas notas de brioche no aroma, mescladas com frutas brancas e pétalas de rosas. Louis Bouillot Brut, contém 12,9 gramas de glicose por litro, que o inclui na classificação de espumante Brut. Esse interessante espumante branco, elaborado com as variedades tintas Merlot, Pinot Noir, Gamay e Grenache expressa a excelência de Louis Bouillot, um produtor que revolucionou a produção de espumantes na Borgonha e ficou conhecido como o ""inovador das bolhas"". É elaborado pelo método tradicional.",,"Frutas brancas como maçã e pera, pétalas de rosas e delicadas notas de brioche.",12 meses em garrafa.,"Merlot, Merlot, Gamay, Pinot Noir","Elegante, leve, fresco, divertido e com toque cítrico. ",Amarelo claro.,"Involtinni de legumes e frios, quiche de abobrinha com tomate, salada de salmão com lentilha, arroz de polvo, penne ao molho de tomate e azeitonas e bacalhau à Brás.",8.0,,0,11.5,Louis Bouillot,Outros,3.0,Bourgogne,3,2,1,396.0
https://wine.com.br/vinhos/las-mercedes-remix-2017/prod20772.html,,158.27,186.2,0.0,0.0,"Este vinho mescla uvas tintas mediterrâneas, que se adaptaram perfeitamente ao terroir do Valle do Maule e Itata, no sul do Chile. Esse rótulo com um estilo moderno e informal, expressa a ousadia e a expertise da Bouchon Family Wines em produzir exemplares que fogem do comum.
94 pontos Tim Atikin",60.0,"Frutas negras, violeta ",12 meses em foudres (grandes tonéis de madeira).,"Carignan (55.00%), Garnacha (5.00%), Syrah (30.00%), Cinsault (10.00%)","Frutado, médio corpo, taninos presentes, final longo ",Rubi intenso,"Maminha ao forno com batatas, talharim à carbonara, risoto de queijo, filé à parmegiana, lasanha à bolonhesa, queijos semi-duros.",15.0,2017.0,1,13.5,Bouchon Family Wines,Tinto,5.0,,4,0,2,0.0
https://wine.com.br/vinhos/mise-de-la-baronnie-a-o-c-pauillac-2015/prod20943.html,França,210.9,248.12,0.0,0.0,"O verão de 2015 foi perfeito, com horas de sol suficientes para a produção de uvas de qualidade. Essa condição associada à expertise do enólogo da famosa Baron Philippe de Rothschild permitiram a elaboração de um vinho exemplar, que reflete o terroir de Pauillac.",20.0,"Morango maduro, framboesa madura, especiarias, tosta",Em tonéis de carvalho.,"Cabernet Franc (58%), Merlot (32%), Cabernet Sauvignon (10%)","Corpo médio, taninos presentes, boa acidez, final longo",Rubi,"Picanha na brasa, polenta rústica com cogumelos, pernil suíno ao molho de frutas vermelhas, mignon com molho rôti, pizzas variadas, batatas recheadas com bacon e queijo.",15.0,2015.0,1,13.0,Baron Philippe de Rothschild,Tinto,6.0,Pauillac,4,0,2,0.0
https://wine.com.br/vinhos/lafken-artisan-wine-carmenere-2017/prod23498.html,,,,4.0,6.0,"Lafken é uma palavra da língua Mapouche que significa lago, mar. O enólogo escolheu esta palavra não só pela sua apreciação pela pesca, mas também pela sua busca, “pescando” o melhor terroir para plantar vinhas e obter exemplares de qualidade. Este Carménère é um artisan wine, feito em pequena produção e com muita qualidade.",40.0,"Ameixa, alcaçuz, baunilha e especiarias doces",14 meses em barricas de carvalho francês e no mínimo 6 meses em garrafa.,Carménère,"Frutado, taninos macios, final saboroso",Rubi intenso,"Bisteca acebolada, contrafilé grelhado, gratinado de berinjela com carne, lagarto recheado com legumes, risoto de parmesão, queijo Edam.",17.0,2017.0,1,14.0,Vitivinícola Lafken Ltda,Tinto,8.0,,,1,2,24.0
https://wine.com.br/vinhos/encostas-de-estremoz-bis-rose-2017/prod20784.html,Portugal,,,5.0,5.0,"Elaborado a partir das castas Touriga Nacional e Castelão, esse rosé alentejano é muito fácil de agradar. Bom para acompanhar aperitivos variados, saladas e mariscos. Ideal para desfrutar momentos de alegria em boa companhia.",,"Floral, morango, cereja",,"Touriga Nacional, Castelão","Leve, boa acidez, frutado, bom final",Cereja claro,"Aperitivos, saladas, peixe grelhado, comida tailandesa, sashimi de salmão, mariscos.",9.0,2017.0,1,12.5,Encostas de Estremoz,Outros,3.0,Alentejo,,1,1,25.0
https://wine.com.br/vinhos/vinedo-de-los-vientos-eolo-gran-reserva-2013/prod18411.html,Uruguai,84.92,99.9,3.5,19.0,"Um vinho de longo amadurecimento e perfil maduro, com notas de frutas negras e vermelhas maduras, sobre toques de couro, tosta e tabaco, e uma nuance refrescante de alcaçuz. No paladar é encorpado, com boa acidez, taninos presentes, e tem um final longo. Como todo exemplar elaborado por Pablo Fallabrino, enólogo e proprietário da Viñedo de Los Vientos, é um vinho de autor, onde a ação de Pablo, e a qualidade das uvas de seus vinhedos, dão a ele uma personalidade incomum, fugindo aos estilos mais padronizados. Os vinhos desta vinícola são sempre boas surpresas.",30.0,"Frutas negras maduras, frutas vermelhas maduras, couro, tosta, tabaco, alcaçuz",36 meses em barricas de carvalho francês.,"Tannat (85.00%), Ruby Cabernet (15.00%)","Encorpado, boa acidez, taninos presentes, amadeirado, final longo",Rubi intenso,"Medalhão de vitela com risoto de parmesão, ossobuco com polenta, costela de ripa churrasqueada, espaguete com bacon, paella de cogumelos e castanhas, queijos de massa dura.",16.0,2013.0,1,14.0,Viñedo de los Vientos,Tinto,10.0,Atlántida,3,2,2,66.5
https://wine.com.br/vinhos/las-mercedes-singular-cabernet-sauvignon-2015/prod20764.html,,,,0.0,0.0,"Com complexidade aromática devido ao amadurecimento em barricas de carvalho, este tinto pontuado com 91 Descorchados é assinado pelo premiado enólogo Julio Bouchon. Ele foi eleito como um dos dez maiores produtores de vinho da América do Sul, pela renomada revista Decanter.",30.0,"Ameixa madura, cereja negra, especiarias, tabaco, café",12 meses em barricas de carvalho francês.,Cabernet Sauvignon (100.00%),"Frutado, taninos presentes, médio corpo",Rubi intenso,"Maminha com crosta de especiarias, tagliatelle com ragu de cordeiro, picanha na brasa, risoto de queijo, costela suína ao barbecue, mix de queijos e embutidos.",18.0,2015.0,1,13.5,Bouchon Family Wines,Tinto,5.0,,,0,2,0.0
https://wine.com.br/vinhos/champagne-moet-chandon-imperial-brut/prod4192.html,França,452.9,532.82,5.0,4.0,"Símbolo da Möet & Chandon desde 1869, o Möet Impérial é a mais completa expressão do estilo dessa casa de Champagne. Elaborado com um blend com mais de 100 vinhos diferentes, sendo que cerca de 30% são de vinhos de reserva, esse exemplar expressa requinte, elegância e complexidade. Champagne pontuado por Vinous e Wine & Spirits.",,"Maçã verde, pêssego, pera, flores brancas, brioche, nozes, cítrico ",Em garrafa sobre as borras finas.,"Chardonnay, Pinot Meunier, Pinot Noir","Estruturado, boa presença, cremoso, boa acidez, notas de brioche",Amarelo-claro com reflexos dourados,"Vieiras empanadas, folhado de salmão, codorna recheada, moqueca capixaba, risoto de camarão, ostras frescas. ",10.0,,0,12.0,Moët & Chandon,Outros,8.0,Champagne,4,1,2,20.0
https://wine.com.br/vinhos/champagne-montaudon-375ml/prod9055.html,França,124.9,146.94,4.0,5.0,"Montaudon é uma tradicional casa de Champagne fundada em 1891, tem fama e prestígio internacional. Os vinhos dessa maison tem aroma marcado por fruta fresca, com notas de mel e torradas. É possível sentir as borbulhas delicadas encherem a boca com muito sabor e elegância. É seco, cremoso e refrescante com ótima persistência.",,"Frutas frescas, mel e torradas", 20% do vinho base envelhece por vários meses em barricas de carvalho,"Chardonnay, Pinot Noir, Pinot Meunier","Cremoso, volumoso, refrescante, seco e elegante","Amarelo palha, com borbulhas finas e perlage delicada","O Champagne vai bem com quase tudo, mas as melhores harmonizações são as ostras, o caviar, o salmão defumado, até mesmo frutas assadas com sorvete de creme formam o par perfeito.",9.0,,0,12.0,Maison Montaudon,Outros,3.0,Champagne,3,1,1,20.0
https://wine.com.br/vinhos/terra-d-uro-la-enfermera-2015/prod20951.html,Espanha,,,4.5,10.0,"La Enfermera é um dos recentes lançamentos da premiada vinícola Terra d'Uro. Com 90 pontos Robert Parker, 2015 é a segunda safra desse rótulo, que foi elaborado com a uva Tempranillo proveniente de vinhas com mais de 15 anos de idade. A colheita foi acompanhada de perto pelo enólogo, que queria preservar a boa acidez natural das uvas.",,"Frutas vermelhas, especiarias, violeta, toque amadeirado",3 meses em barricas de carvalho francês e americano.,Tempranillo (100%),"Elegante, frutado, médio corpo, boa acidez, taninos macios",Rubi,"Maminha ao forno, batatas recheadas com queijo e bacon, tagliatelle à carbonara, risoto de mignon, nhoque com ragu de costela, queijos semiduros.",15.0,2015.0,1,14.5,Terra d'Uro,Tinto,6.0,Toro,,2,2,45.0
https://wine.com.br/vinhos/dark-horse-sauvignon-blanc-lata-375ml/prod23484.html,Estados Unidos,24.9,29.29,3.5,6.0,"Este Califórnia Sauvignon Blanc é feito no estilo clássico e vibrante da Nova Zelândia. De forma refrescante, com aromas brilhantes de toranja, com notas verdes frescas e um final longo e limpo.",,"Frutas cítricas, flores brancas, lima",,Sauvignon Blanc,"Bela acidez, fresco, jovem",Amarelo-claro com reflexos esverdeados,"Como aperitivo, casquinha de siri, espetinho de camarão, frutas, iscas de peixes.",8.0,,1,13.0,Dark Horse,Branco,,Califórnia,1,1,3,21.0
https://wine.com.br/vinhos/pinhal-da-torre-the-syrah-2013/prod21083.html,Portugal,,,4.5,4.0,"Um grande Syrah elaborado com uvas colhidas na região de Tejo, em Portugal. Cada taça traz novos aromas, que deixam a degustação muito interessante. A Pinhal da Torre é a principal vinícola do Tejo e é responsável pela elaboração de ícones incríveis. Esse exemplar foi pontuado por Robert Parker com 90 pontos e 91 pontos pela Wine Enthusiast.",30.0,"Frutas negras maduras, menta, baunilha, cacau, pimenta-do-reino",Em barricas de carvalho francês.,Syrah (100%),"Potente, taninos macios, maduro, acidez agradável, longo final",Rubi intenso,"T-bone com batatas rústicas, massa recheada com ragu de costela, coelho a caçadora, lasanha 5 queijos, medalhão de alcatra ao poivre, risoto de gorgonzola com nozes.",16.0,2013.0,0,14.0,Pinhal da Torre,Tinto,12.0,Tejo,,1,3,18.0
https://wine.com.br/vinhos/baron-philippe-rothschild-r-valle-sauvignon-blanc-2017/prod20812.html,,,,0.0,0.0,"Vinho branco com aromas de frutas brancas frescas, como pera, frutas cítricas, como limão siciliano, com toque vegetal e nunce mineral. Em boca é leve, com saboroso frescor e frutado. Ao sul do Valle Central, por conta da influência do Pacífico e às brisas da Cordilheira dos Andes, o clima mais frio, condição excelente para a produção de vinhos brancos",,"Frutas brancas frescas, como pera, frutas cítricas, como limão siciliano, com toque vegetal e nunce mineral.",6 meses em grandes recipientes de madeira.,Sauvignon Blanc (100.00%),"Leve, com saboroso frescor e frutado.",Amarelo-palha.,"Nhoque de ricota, bolinho de bacalhau, sobrecoxa recheada, risoto de camarão, ceviche, massa ao molho pesto.",8.0,2017.0,1,12.0,Baron Philippe de Rothschild,Branco,3.0,,,0,1,0.0
https://wine.com.br/vinhos/vik-2012/prod21001.html,,858.9,1010.47,5.0,7.0,"A requintada Vik lança nova safra de um dos maiores ícones chilenos. Tinto que lembra os grandes exemplares de Bordeaux, os Premier Grand Cru, mas com personalidade chilena. Nascido em um terroir especial, o Valle de Millahue que é chamado lugar de ouro na língua indígena local, o qual foi escolhido após uma minuciosa busca feita por Alexander Vik. Com um incrível nível de qualidade, foi pontuado por diversos críticos especializados.",60.0,"Framboesa, cereja, cassis, especiarias, defumado, amadeirado",26 meses em barricas de carvalho.,"Cabernet Franc (6.00%), Cabernet Sauvignon (53.00%), Merlot (4.00%), Carménère (35.00%), Syrah (2.00%)","Potente, taninos firmes, boa acidez, complexo, final longo",Rubi intenso,"Picanha à espanhola, goulasch, bistecca alla fiorentina, bucatini com ragu de cordeiro, shiitake recheado, queijos duros e maduros.",16.0,2012.0,1,14.0,Vik,Tinto,18.0,,4,1,3,35.0
https://wine.com.br/vinhos/encostas-de-estremoz-prodigo-2013/prod20779.html,Portugal,,,0.0,0.0,"Este tinto elaborado com duas uvas típicas portuguesas, ganha vida no aclamado terroir alentejano. Integrante da linha Pródigo, esse rótulo se destaca por sua elegância, tanto nos aromas, quanto no paladar. Sua complexidade de aromas pede por uma degustação sem pressa, para todo o seu potencial ser apreciado.",40.0,"Frutas vermelhas maduras, violeta, baunilha, pimenta","12 meses em barricas de carvalho francês e americano, mais 12 meses em garrafa.","Touriga Nacional, Touriga Franca ","Frutado, médio corpo, acidez agradável, taninos presentes, tabaco",Rubi intenso,"Costela suína, churrasco, risoto de mignon, talharim com molho quatro queijos, carré de cordeiro, queijos semiduros. ",15.0,2013.0,1,14.0,Encostas de Estremoz,Tinto,7.0,Alentejo,,0,2,0.0
https://wine.com.br/vinhos/esquinas-de-argento-pinot-grigio-2019/prod23509.html,Argentina,,,4.0,6.0,"Esquinas de Argento é o vinho que acompanha nosso hábito de encontrar amigos, família e amor. Um vinho pensado nas vinhas e inspirado na vida urbana. Um Pinot Grigio leve, com muito sabor e frescor, além de ser um exemplar vegetariano e vegano.",,"Flores brancas, frutas cítricas e um toque mineral",Em tanques de aço inox.,Pinot Grigio ,"Fresco, vivo e rica acidez",Amarelo-claro com reflexos esverdeados,"Carpaccio de abobrinha, lascas de bacalhau à provençal, ceviche de linguado, spaghetti al limone, salada caprese, sopa de capeletti, queijos frescos.",9.0,2019.0,0,13.0,Bodega Argento S.A.,Branco,3.0,Mendoza,,1,1,24.0
https://wine.com.br/vinhos/roques-mauriac-a-o-c-bordeaux-2017/prod20760.html,França,50.9,59.88,4.5,10.0,"Elaborado com as uvas tintas que caracterizam o clássico corte bordalês, este vinho nasce de vinhas com cerca de 30 anos de idade, cultivadas em um dos pontos mais altos de Entre-Deux-Mers, na região de Bordeaux.",,"Mirtilo, amora, especiarias, herbáceo",6 meses em garrafa. ,"Merlot (70%), Cabernet Sauvignon (30%)","Frutado, médio corpo, taninos macios, acidez agradável",Rubi,"Talharim com ragu de costela, risoto de mignon, polpettone ao sugo, lasanha à bolonhesa, ossobuco com polenta, queijos semi-duros. ",15.0,2017.0,1,13.0,Wine.com.br,Tinto,5.0,Bordeaux,2,2,2,45.0
https://wine.com.br/vinhos/espumante-louis-bouillot-rose-brut/prod12734.html,França,64.9,76.35,4.5,109.0,"Com aroma de frutas vermelhas frescas, com um toque sutil de fermento e um paladar frutado, sedoso, versátil, refrescante e com boa presença em boca, o espumante Louis Bouillot Perle Noire Rosé Brut encanta com sua coloração cereja claro. Essa cor é definida pelo enólogo que, entre seus muitos segredos, não revela o tempo de permanência em que as cascas das uvas ficam em contato com o mosto. Esse processo pode parecer simples, mas é um grande desafio, pois algumas variedades são consideradas mais tintureiras do que outras. Esse espumante é elaborado pelo método tradicional.",,"Frutas vermelhas frescas como amora, cereja e framboesa, com um toque sutil de fermento",9 meses sobre as borras em garrafa.,"Gamay, Pinot Noir, Merlot","Frutado, sedoso, versátil, refrescante e com boa presença em boca",Rosa claro,"Risoto de siri, torta de palmito, camarão marinado, nhoque de abóbora, lulas recheadas e pizza vegetariana. ",8.0,,0,11.5,Louis Bouillot,Outros,3.0,Bourgogne,3,2,1,490.5
https://wine.com.br/vinhos/espumante-baby-chandon-reserve-brut-187-ml-/prod4207.html,Brasil,23.9,28.12,4.0,14.0,"Chandon Réserve Brut é frutado, mostra notas florais, e delicado aroma de pão fresco. A elegância garantida pelo frescor e a perlage fina, envolvem a boca e associam-se às notas de frutas cítricas e secas. A Chandon do Brasil evidencia a finesse e a expressão dos espumantes nacionais elaborados pelo método Charmat. Aproveite a versão Baby que possui 187ml desse famoso espumante brasileiro, para degustar ou presentear em momentos especiais, como em kits para padrinhos.",,"Frutas cítricas, flores, frutas secas, pão fresco",Em contato com as borras finas ,"Pinot Noir (35.00%), Riesling Itálico (35.00%), Chardonnay (30.00%)","Fresco, equilibrado, frutas cítricas, frutas secas, boa persistência",Amarelo-claro com reflexos dourados,"Ostras frescas, saladas, culinária japonesa, fettuccine com frutos do mar, peixe grelhado, risoto de camarão",8.0,,0,12.0,Chandon Brasil,Outros,2.0,Serra Gaúcha,1,2,1,56.0
https://wine.com.br/vinhos/barahonda-campo-arriba-old-vines-2015/prod18888.html,Espanha,79.9,94.0,4.5,21.0,"Barahonda tem suas origens na natureza, enraizada na tradição e na terra desse lugar único no mundo que é o terroir de Yecla, na Espanha. Campo Arriba é uma pequena área de Yecla onde a altitude é mais elevada, e Barahonda possui os vinhedos mais antigos da uva Monastrell.",,"frutas vermelhas, tosta, especiarias",3 meses em barricas de carvalho francês.,"Monastrell (70%), Syrah (20%), Garnacha Tintorera (10%)","médio corpo, harmônico, acidez agradável, taninos macios, elegante",rubi,"Fraldinha ao creme de mandioquinha, baião de dois, rigatoni à bolonhesa, penne mediterrâneo, galinha d'angola ao molho de ervas, cozido de carne com legumes.",15.0,2015.0,1,14.5,Barahonda,Tinto,6.0,Yecla,3,2,2,94.5
